,id,user_id,start_timestamp,end_timestamp,start_state,diagnoses,diagnosis_certainty,action,next_state,video_loaded_time,video_stop_time,dx_selected_time,dx_confirmed_time,ax_selected_time,browser_refreshed,corrupted_dx_suggestions,corrupted_ax_suggestions,dx_suggestions,ax_suggestions,action_idx,last_login,is_superuser,username,is_staff,is_active,study_condition,start_condition,scenario_completed,date_started,date_finished,study_management,rng_state,age_group,gender,robot_experience,date_demographics_completed,supposed_to_grab_bowl,supposed_to_go_to_couch,will_view_in_first_person,supposed_to_select_only_one_error,actions_involve_invisible_arm_motion,number_incorrect_knowledge_reviews,number_state_requests,could_identify_problems,not_sure_how_to_help,information_was_enough,actions_were_not_enough,sus_like_to_use_frequently,sus_unnecessarily_complex,sus_easy_to_use,sus_technical,sus_well_integrated,sus_inconsistency,sus_most_people_can_learn,sus_awkward,sus_confident,sus_learn_a_lot,comments,date_survey_completed,ignore_data_reason,groups,user_permissions,num_actions,noise_level,has_noise,has_dx,has_ax,has_dxax,has_ax_only,has_dx_only,has_suggestions,suggestion_type,num_optimal,num_actions_diff,frac_actions_diff,duration,dx_decision_duration,ax_decision_duration,decision_duration,frac_dx_decision_duration,frac_ax_decision_duration,chose_dx,chose_ax,optimal_dx,optimal_ax,lost_selected,cannot_move_selected,base_collision_selected,path_blocked_selected,cannot_pick_selected,cannot_see_selected,different_location_selected,object_fell_selected,battery_low_selected,video_problem_selected,none_selected,failed_to_place,gripper_empty,mislocalized,mug_visible,mug_graspable,bowl_visible,bowl_graspable,jug_visible,jug_graspable,arm_motion,robot_location,state_idx
1146,1143,390,2020-02-19 23:51:43.023895+00:00,2020-02-19 23:52:16.183923+00:00,"('c', 'dt', 'default', 'default', 'default', 'empty', 'dt')","The object fell out of the robot's hand, There is no problem",4,go_to_c,"('c', 'dt', 'default', 'default', 'default', 'empty', 'dt')",2020-02-19 23:51:45.287000+00:00,2020-02-19 23:51:56.457000+00:00,2020-02-19 23:52:07.458000+00:00,2020-02-19 23:52:10.817000+00:00,2020-02-19 23:52:15.211000+00:00,False,False,False,"The cup is not visible, The cup cannot be picked up, There is a problem with the camera","Navigate to Dining Table, Look at Kitchen Counter, Look at Couch",14,2020-02-19 23:33:39.754000+00:00,False,nnqd7h99zb,False,True,7,kc.dt.default.default.default.empty.dt,False,2020-02-19 23:40:43.407000+00:00,2020-02-19 23:59:35.252000+00:00,5,37483,6,M,1,2020-02-19 23:34:12.595000+00:00,False,True,True,False,True,1,20,2,3,2,3,2,3,2,3,2,3,2,3,2,3,Lot of experiences and very useful study so very nice,2020-02-20 00:00:29.709000+00:00,,[],[],20,1.0,True,True,True,True,False,False,True,DXAX,3,17,1.0,33.160028,11.001,4.394,18.754,0.5865948597632504,0.2342966833742135,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,,True,False,False,False,False,False,False,False,False,c,23
1147,1142,390,2020-02-19 23:52:16.183923+00:00,2020-02-19 23:52:42.333483+00:00,"('c', 'dt', 'default', 'default', 'default', 'empty', 'dt')",There is no problem,5,restart_video,"('c', 'dt', 'default', 'default', 'default', 'empty', 'dt')",2020-02-19 23:52:17.637000+00:00,2020-02-19 23:52:19.666000+00:00,2020-02-19 23:52:27.876000+00:00,2020-02-19 23:52:30.512000+00:00,2020-02-19 23:52:41.466000+00:00,False,False,False,"The cup is not visible, The cup cannot be picked up, The robot's path is blocked","Navigate to Dining Table, Navigate to Couch, Look at Kitchen Counter",15,2020-02-19 23:33:39.754000+00:00,False,nnqd7h99zb,False,True,7,kc.dt.default.default.default.empty.dt,False,2020-02-19 23:40:43.407000+00:00,2020-02-19 23:59:35.252000+00:00,5,37483,6,M,1,2020-02-19 23:34:12.595000+00:00,False,True,True,False,True,1,20,2,3,2,3,2,3,2,3,2,3,2,3,2,3,Lot of experiences and very useful study so very nice,2020-02-20 00:00:29.709000+00:00,,[],[],20,1.0,True,True,True,True,False,False,True,DXAX,3,17,1.0,26.14956,8.21,10.954,21.8,0.37660550458715597,0.5024770642201835,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,True,False,False,False,False,False,False,False,False,c,23
1148,1141,390,2020-02-19 23:52:42.333483+00:00,2020-02-19 23:53:05.874365+00:00,"('c', 'dt', 'default', 'default', 'default', 'empty', 'dt')",There is no problem,5,go_to_kc,"('kc', 'dt', 'default', 'default', 'default', 'empty', 'dt')",2020-02-19 23:52:44.139000+00:00,2020-02-19 23:52:46.163000+00:00,2020-02-19 23:52:53.570000+00:00,2020-02-19 23:53:02.090000+00:00,2020-02-19 23:53:04.946000+00:00,False,False,False,"The cup is not visible, The cup cannot be picked up, The robot is lost","Navigate to Dining Table, Navigate to Couch, Update robot's location belief to: Couch",16,2020-02-19 23:33:39.754000+00:00,False,nnqd7h99zb,False,True,7,kc.dt.default.default.default.empty.dt,False,2020-02-19 23:40:43.407000+00:00,2020-02-19 23:59:35.252000+00:00,5,37483,6,M,1,2020-02-19 23:34:12.595000+00:00,False,True,True,False,True,1,20,2,3,2,3,2,3,2,3,2,3,2,3,2,3,Lot of experiences and very useful study so very nice,2020-02-20 00:00:29.709000+00:00,,[],[],20,1.0,True,True,True,True,False,False,True,DXAX,3,17,1.0,23.540882,7.407,2.856,18.783,0.39434595112601817,0.15205238779747643,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,True,False,False,False,False,False,False,False,False,c,23
1149,1140,390,2020-02-19 23:53:05.874365+00:00,2020-02-19 23:53:56.073120+00:00,"('kc', 'dt', 'default', 'default', 'default', 'empty', 'dt')",There is no problem,4,find_charger,"('kc', 'dt', 'default', 'default', 'default', 'empty', 'dt')",2020-02-19 23:53:17.966000+00:00,2020-02-19 23:53:34.263000+00:00,2020-02-19 23:53:38.969000+00:00,2020-02-19 23:53:43.074000+00:00,2020-02-19 23:53:54.963000+00:00,False,False,False,"The cup is not where it should be, The cup is not visible, The cup cannot be picked up","Navigate to Dining Table, Update robot's location belief to:  Kitchen Counter, Restart the camera",17,2020-02-19 23:33:39.754000+00:00,False,nnqd7h99zb,False,True,7,kc.dt.default.default.default.empty.dt,False,2020-02-19 23:40:43.407000+00:00,2020-02-19 23:59:35.252000+00:00,5,37483,6,M,1,2020-02-19 23:34:12.595000+00:00,False,True,True,False,True,1,20,2,3,2,3,2,3,2,3,2,3,2,3,2,3,Lot of experiences and very useful study so very nice,2020-02-20 00:00:29.709000+00:00,,[],[],20,1.0,True,True,True,True,False,False,True,DXAX,3,17,1.0,50.198755,4.706,11.889,20.7,0.22734299516908216,0.5743478260869566,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,True,False,False,False,False,False,False,False,False,kc,159
1150,1139,390,2020-02-19 23:53:56.073120+00:00,2020-02-19 23:54:22.220952+00:00,"('kc', 'dt', 'default', 'default', 'default', 'empty', 'dt')",There is no problem,4,at_kc,"('kc', 'dt', 'default', 'default', 'default', 'empty', 'dt')",2020-02-19 23:53:57.874000+00:00,2020-02-19 23:53:59.806000+00:00,2020-02-19 23:54:12.492000+00:00,2020-02-19 23:54:15.498000+00:00,2020-02-19 23:54:21.027000+00:00,False,False,False,"The cup is not where it should be, The cup is not visible, The cup cannot be picked up","Navigate to Dining Table, Update robot's location belief to:  Kitchen Counter, Navigate to Couch",18,2020-02-19 23:33:39.754000+00:00,False,nnqd7h99zb,False,True,7,kc.dt.default.default.default.empty.dt,False,2020-02-19 23:40:43.407000+00:00,2020-02-19 23:59:35.252000+00:00,5,37483,6,M,1,2020-02-19 23:34:12.595000+00:00,False,True,True,False,True,1,20,2,3,2,3,2,3,2,3,2,3,2,3,2,3,Lot of experiences and very useful study so very nice,2020-02-20 00:00:29.709000+00:00,,[],[],20,1.0,True,True,True,True,False,False,True,DXAX,3,17,1.0,26.147832,12.686,5.529,21.221,0.5978040620140427,0.2605438009518873,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,,True,False,False,False,False,False,False,False,False,kc,159
1151,1138,390,2020-02-19 23:54:22.220952+00:00,2020-02-19 23:54:51.317647+00:00,"('kc', 'dt', 'default', 'default', 'default', 'empty', 'dt')",There is no problem,4,look_at_dt,"('kc', 'dt', 'default', 'default', 'default', 'empty', 'dt')",2020-02-19 23:54:23.450000+00:00,2020-02-19 23:54:25.374000+00:00,2020-02-19 23:54:37.995000+00:00,2020-02-19 23:54:40.314000+00:00,2020-02-19 23:54:50.346000+00:00,False,False,False,"The cup is not where it should be, The cup is not visible, The cup cannot be picked up","Navigate to Dining Table, Navigate to Kitchen Counter, Look at Kitchen Counter",19,2020-02-19 23:33:39.754000+00:00,False,nnqd7h99zb,False,True,7,kc.dt.default.default.default.empty.dt,False,2020-02-19 23:40:43.407000+00:00,2020-02-19 23:59:35.252000+00:00,5,37483,6,M,1,2020-02-19 23:34:12.595000+00:00,False,True,True,False,True,1,20,2,3,2,3,2,3,2,3,2,3,2,3,2,3,Lot of experiences and very useful study so very nice,2020-02-20 00:00:29.709000+00:00,,[],[],20,1.0,True,True,True,True,False,False,True,DXAX,3,17,1.0,29.096695,12.621,10.032,24.972,0.5054060547813551,0.4017299375300336,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,True,False,False,False,False,False,False,False,False,kc,159
1152,1163,392,2020-02-19 23:44:52.378612+00:00,2020-02-19 23:45:43.333729+00:00,"('dt', 'kc', 'default', 'default', 'default', 'empty', 'kc')","The cup is not visible, The robot is lost, The robot is stuck and cannot move to a location, The robot's path is blocked",4,at_dt,"('dt', 'kc', 'default', 'default', 'default', 'empty', 'dt')",2020-02-19 23:44:54.217000+00:00,2020-02-19 23:44:56.090000+00:00,2020-02-19 23:45:18.322000+00:00,2020-02-19 23:45:21.638000+00:00,2020-02-19 23:45:42.382000+00:00,False,False,False,"The robot is lost, The cup is not visible, The cup cannot be picked up","Update robot's location belief to:  Dining Table, Look at Dining Table, Update robot's location belief to: Couch",0,2020-02-19 23:39:21.602000+00:00,False,2328usgkkk,False,True,7,dt.kc.default.default.default.empty.kc,True,2020-02-19 23:44:53.411000+00:00,2020-02-19 23:48:51.030000+00:00,5,80370,3,M,0,2020-02-19 23:40:49.723000+00:00,False,True,True,False,True,1,6,4,1,4,0,3,0,3,1,4,1,3,0,4,2,,2020-02-19 23:49:28.246000+00:00,,[],[],6,1.0,True,True,True,True,False,False,True,DXAX,4,2,0.125,50.955117,22.232,20.744,46.292,0.4802557677352458,0.4481119847921887,True,True,True,True,True,True,False,True,False,True,False,False,False,False,False,,True,True,False,False,False,False,False,False,False,dt,165
1153,1162,392,2020-02-19 23:45:43.333729+00:00,2020-02-19 23:46:06.442264+00:00,"('dt', 'kc', 'default', 'default', 'default', 'empty', 'dt')","The cup is not visible, The robot's path is blocked",5,go_to_kc,"('kc', 'kc', 'default', 'default', 'default', 'empty', 'dt')",2020-02-19 23:45:44.588000+00:00,2020-02-19 23:45:46.507000+00:00,2020-02-19 23:45:57.468000+00:00,2020-02-19 23:45:59.370000+00:00,2020-02-19 23:46:05.844000+00:00,False,True,True,"The robot's path is blocked, There is a problem with the camera, The battery is low","Navigate to Couch, Update robot's location belief to: Couch, Update robot's location belief to:  Kitchen Counter",1,2020-02-19 23:39:21.602000+00:00,False,2328usgkkk,False,True,7,dt.kc.default.default.default.empty.kc,True,2020-02-19 23:44:53.411000+00:00,2020-02-19 23:48:51.030000+00:00,5,80370,3,M,0,2020-02-19 23:40:49.723000+00:00,False,True,True,False,True,1,6,4,1,4,0,3,0,3,1,4,1,3,0,4,2,,2020-02-19 23:49:28.246000+00:00,,[],[],6,1.0,True,True,True,True,False,False,True,DXAX,4,2,0.125,23.108535,10.961,6.474,19.337,0.5668407715778042,0.33479857268449087,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,,True,False,False,False,False,False,False,False,False,dt,91
1154,1161,392,2020-02-19 23:46:06.442264+00:00,2020-02-19 23:46:45.500629+00:00,"('kc', 'kc', 'default', 'default', 'default', 'empty', 'dt')",There is no problem,5,at_kc,"('kc', 'kc', 'default', 'default', 'default', 'empty', 'dt')",2020-02-19 23:46:08.902000+00:00,2020-02-19 23:46:24.384000+00:00,2020-02-19 23:46:35.422000+00:00,2020-02-19 23:46:37.386000+00:00,2020-02-19 23:46:44.965000+00:00,False,False,False,"There is no problem, The cup cannot be picked up, The robot has collided with an object","Pick up the Cup, Pick up the Jug, Navigate to Dining Table",2,2020-02-19 23:39:21.602000+00:00,False,2328usgkkk,False,True,7,dt.kc.default.default.default.empty.kc,True,2020-02-19 23:44:53.411000+00:00,2020-02-19 23:48:51.030000+00:00,5,80370,3,M,0,2020-02-19 23:40:49.723000+00:00,False,True,True,False,True,1,6,4,1,4,0,3,0,3,1,4,1,3,0,4,2,,2020-02-19 23:49:28.246000+00:00,,[],[],6,1.0,True,True,True,True,False,False,True,DXAX,4,2,0.125,39.058365,11.038,7.579,20.581,0.5363199067100725,0.3682522715125601,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,,True,False,True,True,True,True,True,True,False,kc,44
1155,1160,392,2020-02-19 23:46:45.500629+00:00,2020-02-19 23:47:01.535875+00:00,"('kc', 'kc', 'default', 'default', 'default', 'empty', 'dt')",There is no problem,5,pick_mug,"('kc', 'kc', 'default', 'default', 'gripper', 'mug', 'dt')",2020-02-19 23:46:46.988000+00:00,2020-02-19 23:46:49.094000+00:00,2020-02-19 23:46:52.142000+00:00,2020-02-19 23:46:54.469000+00:00,2020-02-19 23:47:00.883000+00:00,False,False,False,"There is no problem, The cup cannot be picked up, The robot's path is blocked","Pick up the Cup, Look at Couch, Update robot's location belief to: Couch",3,2020-02-19 23:39:21.602000+00:00,False,2328usgkkk,False,True,7,dt.kc.default.default.default.empty.kc,True,2020-02-19 23:44:53.411000+00:00,2020-02-19 23:48:51.030000+00:00,5,80370,3,M,0,2020-02-19 23:40:49.723000+00:00,False,True,True,False,True,1,6,4,1,4,0,3,0,3,1,4,1,3,0,4,2,,2020-02-19 23:49:28.246000+00:00,,[],[],6,1.0,True,True,True,True,False,False,True,DXAX,4,2,0.125,16.035246,3.048,6.414,11.789,0.2585461022987531,0.5440665026719823,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,,True,False,True,True,True,True,True,True,True,kc,44
1156,1159,392,2020-02-19 23:47:01.535875+00:00,2020-02-19 23:47:39.984456+00:00,"('kc', 'kc', 'default', 'default', 'gripper', 'mug', 'dt')",There is no problem,5,look_at_c,"('kc', 'kc', 'default', 'default', 'gripper', 'mug', 'dt')",2020-02-19 23:47:05.184000+00:00,2020-02-19 23:47:23.687000+00:00,2020-02-19 23:47:27.680000+00:00,2020-02-19 23:47:29.194000+00:00,2020-02-19 23:47:39.311000+00:00,False,False,False,"There is no problem, There is a problem with the camera, The robot is lost","Navigate to Couch, Restart the camera, Look at Dining Table",4,2020-02-19 23:39:21.602000+00:00,False,2328usgkkk,False,True,7,dt.kc.default.default.default.empty.kc,True,2020-02-19 23:44:53.411000+00:00,2020-02-19 23:48:51.030000+00:00,5,80370,3,M,0,2020-02-19 23:40:49.723000+00:00,False,True,True,False,True,1,6,4,1,4,0,3,0,3,1,4,1,3,0,4,2,,2020-02-19 23:49:28.246000+00:00,,[],[],6,1.0,True,True,True,True,False,False,True,DXAX,4,2,0.125,38.448581,3.993,10.117,15.624,0.25556835637480796,0.6475294418842806,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,kc,67
1157,1158,392,2020-02-19 23:47:39.984456+00:00,2020-02-19 23:48:19.884765+00:00,"('kc', 'kc', 'default', 'default', 'gripper', 'mug', 'dt')",There is no problem,3,go_to_c,"('c', 'kc', 'default', 'default', 'gripper', 'mug', 'dt')",2020-02-19 23:47:42.359000+00:00,2020-02-19 23:48:03.711000+00:00,2020-02-19 23:48:09.820000+00:00,2020-02-19 23:48:11.390000+00:00,2020-02-19 23:48:19.346000+00:00,False,False,False,"There is no problem, The battery is low, The cup is not where it should be","Navigate to Couch, Update robot's location belief to:  Kitchen Counter, Navigate to Dining Table",5,2020-02-19 23:39:21.602000+00:00,False,2328usgkkk,False,True,7,dt.kc.default.default.default.empty.kc,True,2020-02-19 23:44:53.411000+00:00,2020-02-19 23:48:51.030000+00:00,5,80370,3,M,0,2020-02-19 23:40:49.723000+00:00,False,True,True,False,True,1,6,4,1,4,0,3,0,3,1,4,1,3,0,4,2,,2020-02-19 23:49:28.246000+00:00,,[],[],6,1.0,True,True,True,True,False,False,True,DXAX,4,2,0.125,39.900309,6.109,7.956,15.635,0.39072593540134315,0.5088583306683723,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,kc,67
1158,1176,393,2020-02-19 23:43:44.939163+00:00,2020-02-19 23:44:10.828313+00:00,"('kc', 'dt', 'occluding', 'above_mug', 'default', 'empty', 'dt')",The cup is not where it should be,5,look_at_dt,"('kc', 'dt', 'occluding', 'above_mug', 'default', 'empty', 'dt')",2020-02-19 23:43:48.391000+00:00,2020-02-19 23:43:50.518000+00:00,2020-02-19 23:43:55.775000+00:00,2020-02-19 23:43:58.718000+00:00,2020-02-19 23:44:10.502000+00:00,False,False,False,,"Navigate to Dining Table, Navigate to Couch, Look at Couch",0,2020-02-19 23:42:33.521000+00:00,False,5ya65pasdu,False,True,6,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-19 23:43:45.999000+00:00,2020-02-19 23:50:56.705000+00:00,5,90530,2,F,0,2020-02-19 23:42:50.190000+00:00,False,True,True,False,True,0,13,1,3,4,0,2,1,3,0,3,0,4,1,2,1,,2020-02-19 23:51:30.734000+00:00,,[],[],13,1.0,True,False,True,False,True,False,True,AX,7,6,0.46153846153846156,25.88915,5.257,11.784,19.984,0.2630604483586869,0.589671737389912,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,,True,False,False,False,False,False,False,False,False,kc,159
1159,1175,393,2020-02-19 23:44:10.828313+00:00,2020-02-19 23:44:39.440560+00:00,"('kc', 'dt', 'occluding', 'above_mug', 'default', 'empty', 'dt')",The cup is not visible,5,go_to_dt,"('dt', 'dt', 'occluding', 'above_mug', 'default', 'empty', 'dt')",2020-02-19 23:44:13.805000+00:00,2020-02-19 23:44:28.730000+00:00,2020-02-19 23:44:32.807000+00:00,2020-02-19 23:44:34.903000+00:00,2020-02-19 23:44:39.195000+00:00,False,False,True,,"Restart the camera, Navigate to Couch, Update robot's location belief to:  Dining Table",1,2020-02-19 23:42:33.521000+00:00,False,5ya65pasdu,False,True,6,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-19 23:43:45.999000+00:00,2020-02-19 23:50:56.705000+00:00,5,90530,2,F,0,2020-02-19 23:42:50.190000+00:00,False,True,True,False,True,0,13,1,3,4,0,2,1,3,0,3,0,4,1,2,1,,2020-02-19 23:51:30.734000+00:00,,[],[],13,1.0,True,False,True,False,True,False,True,AX,7,6,0.46153846153846156,28.612247,4.077,4.292,10.465,0.3895843287147635,0.41012900143334924,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,,True,False,False,False,False,False,False,False,False,kc,159
1160,1174,393,2020-02-19 23:44:39.440560+00:00,2020-02-19 23:45:14.132949+00:00,"('dt', 'dt', 'occluding', 'above_mug', 'default', 'empty', 'dt')",There is no problem,5,pick_mug,"('dt', 'dt', 'occluding', 'above_mug', 'default', 'empty', 'dt')",2020-02-19 23:44:42.454000+00:00,2020-02-19 23:45:02.415000+00:00,2020-02-19 23:45:08.688000+00:00,2020-02-19 23:45:10.671000+00:00,2020-02-19 23:45:13.838000+00:00,False,False,False,,"Pick up the Jug, Look at Couch, Update robot's location belief to:  Kitchen Counter",2,2020-02-19 23:42:33.521000+00:00,False,5ya65pasdu,False,True,6,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-19 23:43:45.999000+00:00,2020-02-19 23:50:56.705000+00:00,5,90530,2,F,0,2020-02-19 23:42:50.190000+00:00,False,True,True,False,True,0,13,1,3,4,0,2,1,3,0,3,0,4,1,2,1,,2020-02-19 23:51:30.734000+00:00,,[],[],13,1.0,True,False,True,False,True,False,True,AX,7,6,0.46153846153846156,34.692389,6.273,3.167,11.423,0.5491552131664186,0.27724765823338876,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,True,False,False,False,True,False,True,True,True,dt,114
1161,1173,393,2020-02-19 23:45:14.132949+00:00,2020-02-19 23:45:36.704135+00:00,"('dt', 'dt', 'occluding', 'above_mug', 'default', 'empty', 'dt')",The cup cannot be picked up,5,pick_jug,"('dt', 'dt', 'gripper', 'above_mug', 'default', 'jug', 'dt')",2020-02-19 23:45:16.047000+00:00,2020-02-19 23:45:18.171000+00:00,2020-02-19 23:45:27.944000+00:00,2020-02-19 23:45:29.920000+00:00,2020-02-19 23:45:36.432000+00:00,False,False,False,,"Pick up the Jug, Look at Dining Table, Look at Couch",3,2020-02-19 23:42:33.521000+00:00,False,5ya65pasdu,False,True,6,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-19 23:43:45.999000+00:00,2020-02-19 23:50:56.705000+00:00,5,90530,2,F,0,2020-02-19 23:42:50.190000+00:00,False,True,True,False,True,0,13,1,3,4,0,2,1,3,0,3,0,4,1,2,1,,2020-02-19 23:51:30.734000+00:00,,[],[],13,1.0,True,False,True,False,True,False,True,AX,7,6,0.46153846153846156,22.571186,9.773,6.512,18.261,0.5351842724932917,0.35660697661683366,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,,True,False,False,False,True,False,True,True,True,dt,114
1162,1172,393,2020-02-19 23:45:36.704135+00:00,2020-02-19 23:46:11.819606+00:00,"('dt', 'dt', 'gripper', 'above_mug', 'default', 'jug', 'dt')",The cup cannot be picked up,5,pick_bowl,"('dt', 'dt', 'gripper', 'above_mug', 'default', 'jug', 'dt')",2020-02-19 23:45:39.816000+00:00,2020-02-19 23:46:03.726000+00:00,2020-02-19 23:46:06.823000+00:00,2020-02-19 23:46:08.731000+00:00,2020-02-19 23:46:11.548000+00:00,False,False,False,,"Put away held object, Update robot's location belief to:  Dining Table, Update robot's location belief to: Couch",4,2020-02-19 23:42:33.521000+00:00,False,5ya65pasdu,False,True,6,kc.dt.occluding.above_mug.default.empty.dt,True,2020-02-19 23:43:45.999000+00:00,2020-02-19 23:50:56.705000+00:00,5,90530,2,F,0,2020-02-19 23:42:50.190000+00:00,False,True,True,False,True,0,13,1,3,4,0,2,1,3,0,3,0,4,1,2,1,,2020-02-19 23:51:30.734000+00:00,,[],[],13,1.0,True,False,True,False,True,False,True,AX,7,6,0.46153846153846156,35.115471,3.097,2.817,7.822,0.3959345435949885,0.36013807210432114,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,dt,103
